update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max,teach_return_mean,difficulty,distinct goals per episode,goal_count,dis_goals,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm
84,430080,390.5776366,1120,0.389821903,0.73842171,0,1.973973036,83.818,32.87489735,3,100,1.552538228,0.073435984,-0.008424815,0.01045071,0.080536732,0.167738,0.334594469,0,0.97299999,0.231428474,10,84.55701639,83.818,70.874,4.280138584,5.628544354,0.119435673,-0.025595968,0.774317893,1.407418
85,435200,383.687099,1134,0.39099098,0.740200701,0,1.973973036,83.688,32.99258486,3,100,1.553881717,0.06301948,-0.02042881,0.016768965,0.094164541,0.168908,0.335802976,0,0.97299999,0.235219955,11,84.45715037,83.688,70.6805,4.299084676,5.656097388,0.084214345,-0.053396138,0.561924725,0.660715181
86,440320,377.8522871,1147,0.385138192,0.737404461,0,1.973973036,83.8485,32.95083531,3,100,1.539047223,0.056806557,-0.007937317,0.009772493,0.085945025,0.167063499,0.335275103,0,0.97299999,0.235262999,11,84.34915353,83.8485,70.7255,4.277445002,5.607733297,0.132002566,-0.164985908,1.284818535,1.333081908
87,445440,387.3830618,1161,0.385771756,0.738568497,0,1.973973036,83.7775,33.06390772,3,100,1.523656291,0.078088116,-0.001886793,0.006907124,0.071433129,0.167702499,0.33632437,0,0.97299999,0.241349971,11,84.27620781,83.7775,70.6045,4.326605172,5.575278282,0.155966765,-0.090604309,0.664232515,0.671828739
88,450560,383.3624069,1174,0.389493581,0.742347008,0,1.973973036,83.5475,33.3415768,3,100,1.487227643,0.063600427,-0.004660364,0.007580782,0.063749147,0.169922499,0.338962872,0,0.97299999,0.247946863,11,84.19701367,83.5475,70.3445,4.427776544,5.632457042,0.091998877,-0.097214044,1.384517129,0.364900288
89,455680,384.4460979,1187,0.38686608,0.740607106,0,1.973973036,83.6555,33.27177212,3,100,1.496926975,0.068620969,-0.003837979,0.013667131,0.092700795,0.168800499,0.338235012,0,0.97299999,0.247908196,11,84.1319459,83.6555,70.381,4.437241626,5.627917767,0.098567429,0.008933777,0.160261825,0.631877908
90,460800,376.7667068,1201,0.384074107,0.739481768,0,1.973973036,83.72,33.28188096,3,100,1.429419541,0.065594309,-0.002857148,0.014162776,0.086115614,0.168019999,0.338251032,0,0.97299999,0.246741988,11,84.11072623,83.72,70.4175,4.426324923,5.567908978,0.113921221,-0.050356431,0.638353358,0.556564495
91,465920,391.9585318,1214,0.391886391,0.746455746,0,1.973973036,83.2795,33.70034688,3,100,1.422464865,0.086881872,-0.008514192,0.0064787,0.092557955,0.172334499,0.342375652,0,0.97299999,0.25823062,11,83.99486068,83.2795,69.9505,4.509799421,5.499923277,0.202115701,-0.235835247,2.499579358,1.964581517
92,471040,383.5577426,1227,0.401634872,0.75408523,0,1.973973036,82.8065,34.14579122,3,100,1.423981148,0.101610822,-0.013928232,0.015094795,0.114574799,0.177091499,0.346709634,0,0.97299999,0.271003203,11,83.92638259,82.8065,69.4965,4.615962335,5.501032758,0.230771671,-0.189386731,2.372597706,0.92354431
93,476160,376.4983914,1241,0.399128166,0.75178986,0,1.973973036,82.9615,34.01030752,3,100,1.426508099,0.07797219,-0.011212541,0.013313671,0.093950096,0.175596499,0.345352138,0,0.97299999,0.267726702,11,83.88409081,82.9615,69.5915,4.578320523,5.559789276,0.134379187,-0.228467582,2.9938604,0.772409973
94,481280,386.4277216,1254,0.413396232,0.762112929,0,1.973973036,82.2925,34.54832765,3,100,1.456112731,0.1152679,-0.022017265,0.01318657,0.112638273,0.182367499,0.350705198,0,0.97299999,0.279161804,11,83.76948082,82.2925,68.936,4.658502001,5.493563843,0.230092963,-0.237368654,1.962446797,0.883917811
95,486400,379.7983663,1268,0.428898711,0.773276406,0,1.973973036,81.5475,35.17801506,3,100,1.461506224,0.124484013,-0.011015963,0.005195606,0.070032423,0.189872499,0.356875216,0,0.97299999,0.293272156,11,83.64634109,81.5475,68.2115,4.776443062,5.414909649,0.316750368,-0.311432968,3.377463591,1.769187006
96,491520,386.5721104,1281,0.429098727,0.773569201,0,1.973973036,81.5245,35.19690895,3,100,1.511451006,0.107724549,-3.10E-05,0.011241417,0.083437702,0.190079499,0.357070257,0,0.97299999,0.293364195,11,83.57732951,81.5245,68.136,4.769530757,5.500715852,0.227109278,-0.202743052,2.938483083,1.402330314
97,496640,367.3428549,1295,0.449796535,0.788955818,0,1.973973036,80.447,36.13800203,3,100,1.445580471,0.120980633,-0.004766918,0.016625057,0.096433052,0.200776999,0.366216151,0,0.97299999,0.315766813,11,83.39092819,80.447,67.0855,4.999704979,5.511151385,0.116683833,0.056136946,0.191544314,0.126157319
98,501760,392.4727212,1308,0.463298042,0.797708447,0,1.973973036,79.8015,36.62349106,3,100,1.481688207,0.126425147,-0.008953152,0.012246078,0.087628063,0.207286499,0.370984669,0,0.97299999,0.325310637,11,83.33176695,79.8015,66.5,5.100582292,5.407926083,0.331889242,-0.038490683,1.152535687,0.67927941
99,506880,381.3097474,1321,0.479884562,0.808957367,0,1.973973036,78.9355,37.28576591,3,100,1.540000796,0.11472349,0.005176146,0.005983134,0.072589405,0.215880499,0.37747976,0,0.97299999,0.341511261,11,83.20084119,78.9355,65.675,5.284222679,5.481900454,0.209772907,-0.049519557,0.67811893,1.146019103
100,512000,371.1146118,1335,0.48921689,0.815110451,0,1.973973036,78.4475,37.6527455,3,100,1.500096285,0.121819456,-0.0219034,0.016066456,0.088071285,0.220722499,0.381067547,0,0.97299999,0.351278256,11,83.09761305,78.4475,65.188,5.412116119,5.464987445,0.193773851,-0.042548914,0.979646323,1.027759657
101,517120,386.6390582,1348,0.504517403,0.823876494,0,1.973973036,77.725,38.14073118,3,100,1.513475949,0.11518321,-0.010068401,0.013700566,0.113747989,0.228024998,0.385845524,0,0.97299999,0.365231992,11,83.09359923,77.725,64.5845,5.64224426,5.414119458,0.246053549,-0.315908733,3.578981578,1.049867135
102,522240,381.2122489,1362,0.517515855,0.831501684,0,1.973973036,77.075,38.58636255,3,100,1.522097367,0.110801392,-0.008825037,0.019784933,0.113501533,0.234524998,0.390198059,0,0.97299999,0.376969827,11,82.93285761,77.075,63.9205,5.768664919,5.501986814,0.178665758,-0.176114664,1.901540416,0.573611089
103,527360,383.5031987,1375,0.54677785,0.847041281,0,1.973973036,75.656,39.45447584,3,100,1.484939849,0.147744854,-0.017618883,0.00911529,0.094683424,0.248795998,0.398725361,0,0.97299999,0.404466678,11,82.84405731,75.656,62.6765,6.061051962,5.458676481,0.202121918,-0.101538608,0.520362045,0.805125045
104,532480,368.137538,1389,0.55794003,0.85310398,0,1.973973036,75.088,39.83451087,3,100,1.478261697,0.122420077,-0.000414918,0.008013603,0.076379705,0.254457998,0.402388866,0,0.97299999,0.41877337,11,82.82348711,75.088,62.1905,6.325113418,5.486702085,0.177681559,-0.133312516,1.4345378,0.657680763
105,537600,382.4273292,1402,0.581975572,0.865707128,0,1.973973036,73.8235,40.57589614,3,100,1.511874616,0.128812322,0.01082194,0.009260535,0.084773439,0.266988498,0.409677251,0,0.97299999,0.447361663,11,82.66134767,73.8235,61.0235,6.743452615,5.282830691,0.313701921,-0.169984253,2.364362884,1.027478212
106,542720,377.4925483,1416,0.600973655,0.874699512,0,1.973973036,72.8735,41.13176993,3,100,1.501926184,0.123922346,-0.008235248,0.011050878,0.093729311,0.276488498,0.4150398,0,0.97299999,0.467481164,11,82.50392804,72.8735,60.1235,7.068451951,5.406725812,0.234260288,0.012349803,0.294773177,0.791700039
107,547840,379.5184262,1430,0.630962759,0.887609965,0,1.973973036,71.3735,41.87809687,3,100,1.514341581,0.163743876,-0.011523879,0.012077418,0.090158246,0.291488497,0.422351184,0,0.97299999,0.496330185,12,82.38141607,71.3735,58.7985,7.421195505,5.483891582,0.187569691,-0.216920553,2.11293025,0.670802794
108,552960,365.2604242,1444,0.659254439,0.898203868,0,1.973973036,70.002,42.48439709,3,100,1.49552868,0.161191023,-0.005631052,0.007895135,0.076519059,0.305281997,0.428273768,0,0.97299999,0.526242053,12,82.24050741,70.002,57.57,7.735695617,5.368565941,0.338237361,-0.094085331,0.478763296,0.764108565
109,558080,370.2747428,1457,0.692274091,0.909164801,0,1.973973036,68.411,43.11393138,3,100,1.49556613,0.162954598,-0.001496209,0.007767382,0.106754215,0.321300997,0.434415261,0,0.97299999,0.558672324,12,82.10302437,68.411,56.1675,8.117655059,5.271180868,0.378597029,-0.207510385,2.736887327,0.839613537
110,563200,382.7999239,1471,0.704461842,0.911860116,0,1.973973036,67.912,43.25460965,3,100,1.534620661,0.141710976,-0.013039609,0.012059067,0.090687059,0.326491997,0.435752282,0,0.97299999,0.568666906,12,82.04661915,67.912,55.7195,8.218763854,5.496094394,0.170164451,-0.097952349,0.401045245,0.494209795
111,568320,372.6027296,1485,0.717006137,0.916308016,0,1.973973036,67.2505,43.55314856,3,100,1.490072286,0.156755341,0.011491837,0.008430957,0.085279315,0.333045497,0.438613403,0,0.97299999,0.588636649,12,81.87522769,67.2505,55.0615,8.417247073,5.44049933,0.245782805,-0.338180685,4.362679997,0.866070909
112,573440,381.7416847,1498,0.749639898,0.926001825,0,1.973973036,65.5795,44.13407617,3,100,1.557117248,0.137338127,0.001038683,0.008961218,0.087597521,0.349684496,0.444305338,0,0.97299999,0.621441129,12,81.71608506,65.5795,53.589,8.802158555,5.270060182,0.364393338,-0.029248838,0.480093788,0.804590887
113,578560,369.5467749,1512,0.788377587,0.93448432,0,1.973973036,63.7195,44.63636208,3,100,1.523888338,0.172015689,-0.009537383,0.013713274,0.099347157,0.368424496,0.449178497,0,0.97299999,0.655973312,12,81.55352757,63.7195,51.9655,9.16294532,5.331081891,0.346085369,-0.007748859,0.19231305,0.473503724
114,583680,374.6797943,1525,0.83056264,0.942198525,0,1.973973036,61.66,45.11149964,3,100,1.483346182,0.176587198,-0.014535418,0.017392619,0.120086534,0.389109996,0.453779292,0,0.97299999,0.695721043,12,81.37366202,61.66,50.175,9.607682357,5.460622787,0.247751713,-0.031867168,0.270380505,0.459869251
115,588800,364.1822029,1540,0.86255773,0.947367964,0,1.973973036,60.059,45.4752957,3,100,1.466741508,0.167020055,-0.009328948,0.010818723,0.082998388,0.405118995,0.457234684,0,0.97299999,0.728233799,12,81.28923225,60.059,48.8215,10.03945522,5.35861721,0.323687264,-0.031260491,0.194387714,0.37772352
116,593920,373.7422495,1553,0.897646548,0.952513622,0,1.973973036,58.239,45.8561215,3,100,1.454104483,0.163199255,-0.003960812,0.009345003,0.075982098,0.423198995,0.460863717,0,0.97299999,0.767563413,12,81.18528821,58.239,47.2815,10.56944744,5.320561266,0.37642955,-0.05699612,0.34402196,0.315526859
117,599040,368.1876217,1567,0.927729835,0.955935401,0,1.973973036,56.668,46.1117965,3,100,1.438579994,0.179652128,-0.004767515,0.012238425,0.082253983,0.438787995,0.463317867,0,0.97299999,0.801273049,12,81.08191572,56.668,45.9475,11.09219368,5.347527862,0.348025396,-0.170821338,0.848669256,0.609542092
118,604160,359.4312023,1581,0.94870372,0.957928154,0,1.973973036,55.5595,46.27122713,3,100,1.454332829,0.181284405,0.004445154,0.010682811,0.075523829,0.449764494,0.464843558,0,0.97299999,0.826754314,12,81.13553938,55.5595,45.0785,11.46405673,5.444093609,0.215322332,-0.066806155,0.525087956,0.547756691
119,609280,374.4003617,1595,0.978646989,0.958867189,0,1.973973036,54.0655,46.37642946,3,100,1.498600674,0.186196141,-0.007077516,0.006911755,0.081197441,0.464710494,0.465808026,0,0.97299999,0.859595787,12,81.01931916,54.0655,43.8035,11.87935315,5.254264092,0.415223843,-0.12779514,0.924382802,0.587004443
120,614400,371.1372588,1609,1.013611176,0.956629885,0,1.973973036,52.5025,46.31591512,3,100,1.397642916,0.210081629,-0.039683499,0.018441873,0.105667813,0.480677494,0.465037559,0,0.97299999,0.885429941,12,80.97423932,52.5025,42.5135,12.25603076,5.234201574,0.438636769,-0.476614548,3.932791317,0.94170944
121,619520,374.7402207,1623,1.022952502,0.95685405,0,1.973973036,52.015,46.38998572,3,100,1.433583146,0.209072351,0.0047782,0.008912681,0.082834453,0.485514994,0.465655505,0,0.97299999,0.900485323,12,80.86994136,52.015,42.0645,12.43082278,5.385931993,0.314106665,-0.233548692,1.281618428,0.428628066
122,624640,365.4785804,1637,1.034543696,0.956850317,0,1.973973036,51.399,46.41028764,3,100,1.462234348,0.200980894,-0.001688136,0.01006557,0.095462874,0.491608993,0.465849887,0,0.97299999,0.914865764,12,80.75935329,51.399,41.5095,12.59562506,5.32880919,0.345254488,-0.164645656,1.547483585,0.488164951
123,629760,382.6440407,1650,1.040306411,0.956300852,0,1.973973036,51.125,46.36871116,3,100,1.505911076,0.207659666,-0.001780001,0.013789859,0.100351733,0.494374993,0.465470747,0,0.97299999,0.916394581,12,80.62885086,51.125,41.2215,12.52754388,5.180278492,0.459191048,-0.479870236,7.22296924,0.90204407
124,634880,368.8821289,1664,1.053007791,0.95611151,0,1.973973036,50.447,46.38441755,3,100,1.527876067,0.182745028,0.018809646,0.007775559,0.084878974,0.501076993,0.465612895,0,0.97299999,0.931363802,12,80.43193847,50.447,40.5755,12.62014389,5.28428371,0.345127022,-0.0442829,1.045080089,0.23263928
125,640000,362.507993,1678,1.068409638,0.953789013,0,1.973973036,49.7735,46.26978709,3,100,1.511622089,0.215830201,-0.006996136,0.011442502,0.102513836,0.507988493,0.46443679,0,0.97299999,0.945041786,12,80.37610375,49.7735,40.006,12.70024765,5.277309775,0.341667821,-0.128635074,2.114111237,1.194366988
126,645120,375.1664062,1692,1.074101209,0.954561012,0,1.973973036,49.3855,46.32022118,3,100,1.533436716,0.195462678,0.01536587,0.01242243,0.09003991,0.511680493,0.464976118,0,0.97299999,0.955687088,12,80.29077361,49.3855,39.652,12.90012501,5.226443005,0.431235288,-0.244828181,3.216405543,0.561486851
127,650240,369.8573884,1706,1.078896892,0.953929822,0,1.973973036,49.1575,46.28080265,3,100,1.496549517,0.194655175,-0.008811562,0.006939743,0.073962864,0.513982493,0.464602148,0,0.97299999,0.960359893,12,80.10069674,49.1575,39.3755,12.99268827,5.120764232,0.492311266,-0.315952524,5.518988314,1.910849691
128,655360,375.985595,1719,1.089812256,0.952796879,0,1.973973036,48.6165,46.23363957,3,100,1.523459053,0.208164842,0.008282073,0.007022829,0.071364716,0.519401493,0.464123118,0,0.97299999,0.971368048,12,79.96153569,48.6165,38.8745,13.11075556,5.310006285,0.353624223,-0.341002766,5.657784253,0.315254836
129,660480,366.9535296,1733,1.103392573,0.952503164,0,1.973973036,47.8405,46.24183236,3,100,1.540640211,0.179600658,0.000715766,0.005262427,0.070863848,0.526985493,0.464220785,0,0.97299999,0.990853898,12,79.91555272,47.8405,38.232,13.38538451,5.390999103,0.284508532,0.015198307,0.100443047,0.393467234
130,665600,372.5849196,1747,1.114798637,0.950821822,0,1.973973036,47.3065,46.20304706,3,100,1.529734331,0.198112457,0.009298971,0.006426359,0.082006481,0.532391493,0.463724089,0,0.97299999,1.004260158,12,79.83997971,47.3065,37.7695,13.55943287,5.090463758,0.555463904,-0.224587983,4.062458235,0.255526176
131,670720,373.9003825,1761,1.132988554,0.947843766,0,1.973973036,46.4465,46.1056736,3,100,1.509440529,0.178442843,-0.006260891,0.01134052,0.088279871,0.541081493,0.46263123,0,0.97299999,1.023762308,12,79.62817435,46.4465,36.9845,13.87684604,5.221326828,0.417492434,-0.126550515,3.042882921,0.816874931
132,675840,380.2270526,1774,1.126959452,0.949472715,0,1.973973036,46.689,46.18726317,3,100,1.518309492,0.14856745,0.009520093,0.006956046,0.091180205,0.538548993,0.463466476,0,0.97299999,1.023857274,12,79.53800681,46.689,37.1355,14.0299111,5.436402011,0.255618827,-0.049994355,0.745974087,0.22287264
133,680960,363.0995291,1788,1.113382275,0.95166827,0,1.973973036,47.3415,46.29062408,3,100,1.515601796,0.179991965,-0.003559099,0.009142207,0.098144168,0.531976493,0.464506401,0,0.97299999,1.013518065,12,79.60035064,47.3415,37.684,13.96322106,5.257603168,0.419044763,-0.504148321,8.811508083,0.574689651
134,686080,373.1190202,1802,1.122335099,0.949048154,0,1.973973036,47.0185,46.18414401,3,100,1.480434006,0.187235504,-0.011324626,0.010615788,0.079085003,0.535433493,0.463334475,0,0.97299999,1.018181507,12,79.41980284,47.0185,37.342,14.01483291,5.184198022,0.493116672,-0.168088753,2.918178865,1.420352352
135,691200,375.7326423,1815,1.130772147,0.947334533,0,1.973973036,46.6305,46.0874817,3,100,1.471390253,0.182160742,-0.021765438,0.013557014,0.090916097,0.539375493,0.462390834,0,0.97299999,1.023668402,12,79.29145087,46.6305,36.974,14.07772716,5.403790379,0.297734942,-0.18832575,3.081895098,1.002937937
136,696320,363.6527884,1830,1.119882938,0.948807796,0,1.973973036,47.168,46.11738041,3,100,1.45093832,0.203981678,-0.011674448,0.008929424,0.087826087,0.533987993,0.462779735,0,0.97299999,1.01120657,12,79.45535109,47.168,37.4775,13.95687707,5.350567865,0.351724797,-0.396928926,6.451673345,0.153446542
137,701440,375.3451778,1843,1.126928643,0.947959121,0,1.973973036,46.8125,46.10131607,3,100,1.484135377,0.192661489,0.009490505,0.007183414,0.085677172,0.537537493,0.462568364,0,0.97299999,1.020665318,12,79.29719626,46.8125,37.121,14.07427237,5.20468986,0.544394274,-0.364828195,6.020683408,1.574310398
138,706560,371.4908869,1857,1.133169013,0.947905234,0,1.973973036,46.425,46.09254142,3,100,1.470230705,0.224657362,-0.00806633,0.004734195,0.063758816,0.541274993,0.462542335,0,0.97299999,1.033963007,12,79.17178244,46.425,36.7555,14.25858216,5.212691188,0.505748683,-0.086957702,2.083226094,1.671146893
139,711680,376.1947424,1871,1.130532727,0.947879967,0,1.973973036,46.5955,46.09941301,3,100,1.484596062,0.210187486,-0.001115098,0.008796957,0.111486995,0.539640493,0.462567986,0,0.97299999,1.031763538,12,79.18361215,46.5955,36.896,14.24658554,5.396373367,0.357794865,-0.128359343,1.57588879,0.777226614
140,716800,365.470196,1885,1.141574546,0.946296163,0,1.973973036,46.041,46.04690347,3,100,1.487835681,0.193718056,0.003865535,0.007928447,0.067595496,0.545180993,0.461997881,0,0.97299999,1.045876705,12,79.25436024,46.041,36.4895,14.5007914,5.270798683,0.507638675,-0.355701013,5.626020211,1.131013835
141,721920,370.9312288,1898,1.145800958,0.946671148,0,1.973973036,45.7545,46.09590253,3,100,1.470779425,0.20331843,-0.004065297,0.009369967,0.084755781,0.547909493,0.462457566,0,0.97299999,1.057210806,12,79.30913899,45.7545,36.2875,14.75742122,5.2097363,0.556149699,-0.137134636,3.467055255,4.075432446
142,727040,369.0000243,1912,1.157055012,0.943465636,0,1.973973036,45.2985,45.95098908,3,100,1.444893289,0.230755836,-0.008388879,0.003980692,0.069142725,0.552663493,0.460938496,0,0.97299999,1.062643276,12,79.4132256,45.2985,35.973,14.89495238,5.336918831,0.465270653,-0.183736853,2.16855876,1.042009617
143,732160,366.825496,1926,1.147828487,0.945701014,0,1.973973036,45.7125,46.06961953,3,100,1.476114988,0.203518098,0.004022325,0.00437451,0.066908224,0.548437493,0.462116593,0,0.97299999,1.056187159,12,79.45966639,45.7125,36.323,14.84561184,5.442679596,0.313303717,-0.13413849,2.097781999,0.257615014
144,737280,376.6475625,1940,1.157208234,0.943710883,0,1.973973036,45.2815,45.99610046,3,100,1.50325579,0.188971127,0.000634868,0.008677767,0.065700574,0.552816493,0.461315951,0,0.97299999,1.065624113,12,79.47285315,45.2815,35.9865,14.94488561,5.198912382,0.750595874,-0.421848227,6.480945146,0.339012456
145,742400,362.3018637,1954,1.167538821,0.942144177,0,1.973973036,44.745,45.94134276,3,100,1.487820351,0.213743604,-0.001939013,0.011169338,0.093666754,0.558144993,0.460738142,0,0.97299999,1.076197024,12,79.42339926,44.745,35.538,15.09186362,5.188579774,0.698411906,-0.354477232,5.706515396,1.426449581
146,747520,371.1501388,1968,1.171135806,0.941040421,0,1.973973036,44.5895,45.8654444,3,100,1.470368153,0.230432084,0.007336417,0.006766983,0.072798576,0.559744493,0.460022773,0,0.97299999,1.07774242,12,79.49965799,44.5895,35.4485,15.13153239,5.40032177,0.428698955,-0.122553146,1.551466928,1.26150524
147,752640,367.4599004,1982,1.158663695,0.94278193,0,1.973973036,45.242,45.90010279,3,100,1.48881343,0.200833991,-0.015475582,0.025568583,0.147525482,0.553271993,0.460462144,0,0.97299999,1.057396418,12,79.74227488,45.242,36.077,14.97520253,5.343683958,0.505187133,-0.188197069,2.701962905,2.258271897
148,757760,372.3958706,1996,1.165755451,0.941438051,0,1.973973036,44.883,45.81791474,3,100,1.506761152,0.206535103,0.003706066,0.007632265,0.088042239,0.556852993,0.45969087,0,0.97299999,1.065073827,12,79.70612481,44.883,35.7745,15.13235071,5.26401968,0.570430389,-0.23397479,4.361335197,0.383670571
