update,frames,FPS,duration,,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,,return_mean,return_std,return_min,return_max,teach_reward_mean,teach_reward_mean_std,teach_intrinr_mean,teach_intrinr_std,difficulty,goal_count,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm,teacher_return_mean,teacher_return_std,teacher_return_min,teacher_return_max
446,2283520,203.4172721,12285,,1.617756028,0.733303802,0,2.97300005,23.1405,36.43908286,3,100,0.593614736,0.431699088,0.006172151,0.003721418,0.090837115,,0.77408549,0.365272617,0,0.97299999,1.542744026,0.848462287,-0.293000012,0.063077554,21,1.026,1.516666667,5.852349758,1.664511561,0.009662393,1.297789335,3.902213184,1.549335526,0.847638006,-0.600000024,2.25
447,2288640,192.5419009,12311,,1.604458028,0.742902156,0,2.97300005,23.6885,36.85967265,3,100,0.610079032,0.411458206,0.003202827,0.010571112,0.103582733,,0.76855349,0.369607541,0,0.97299999,1.530091526,0.859439504,-0.293250012,0.062106483,21,1.0245,1.391666667,5.856719017,1.52067852,-0.318274736,1.03845787,2.511366975,1.535953526,0.858576554,-0.600000024,2.25
448,2293760,195.7805018,12337,,1.606016028,0.740661798,0,2.97300005,23.5375,36.69151937,3,100,0.597301784,0.417402939,-0.002073729,0.011629572,0.11309968,,0.77011249,0.367925991,0,0.97299999,1.534423276,0.856518494,-0.294000012,0.059091266,21,1.0215,1.241666667,5.862874985,1.251052737,-0.385117412,0.988967359,1.247952354,1.539512526,0.856096955,-0.600000024,2.25
449,2298880,193.6853747,12364,,1.606935528,0.739467248,0,2.97300005,23.577,36.62754525,3,100,0.526022643,0.427422887,0.001725704,0.006664474,0.104809819,,0.76975699,0.367391847,0,0.97299999,1.533767526,0.855846485,-0.293750012,0.060114185,21,1.023,1.316666667,5.86787653,1.047886252,-0.524820566,0.937976241,3.138315009,1.539207026,0.85547417,-0.600000024,2.25
450,2304000,184.021254,12392,,1.604971028,0.744202822,0,2.97300005,23.726,36.68585455,3,100,0.502813892,0.436911057,0.003604284,0.010165282,0.130077407,,0.76831599,0.367992249,0,0.97299999,1.528549192,0.859355457,-0.294583345,0.056135686,21,1.0225,1.308333333,5.866300583,1.102254391,0.03166477,1.084103823,1.193879447,1.534616026,0.859175965,-0.600000024,2.25
451,2309120,196.247393,12418,,1.601037528,0.748651278,0,2.97300005,23.924,36.83805402,3,100,0.508856528,0.446071465,-0.003363867,0.006988008,0.097191291,,0.766333991,0.36952212,0,0.97299999,1.522507192,0.863965309,-0.295333345,0.052761518,21,1.022,1.233333333,5.862240314,1.3194381,0.089317501,0.960213125,0.216915905,1.528684026,0.863782647,-0.600000024,1.97300005
452,2314240,196.7383608,12444,,1.598000528,0.751872482,0,2.97300005,23.937,36.86490243,3,100,0.540705392,0.457485338,0.007564856,0.009557166,0.113273652,,0.76616699,0.369829968,0,0.97299999,1.521758442,0.865762455,-0.295833345,0.050380497,21,1.019,1.083333333,5.856822968,1.633007526,0.002875314,0.767936826,0.75174638,1.527767026,0.86497272,-0.600000024,1.97300005
453,2319360,184.7297937,12471,,1.600483528,0.750904622,0,2.97300005,23.9185,36.81181682,3,100,0.593985102,0.432586564,0.001152126,0.011914398,0.127362489,,0.76643349,0.369215724,0,0.97299999,1.522688443,0.863057228,-0.295333345,0.052761518,21,1.0205,1.158333333,5.857371807,1.642339945,-0.20873104,0.553638041,1.041967318,1.529883526,0.861362278,-0.600000024,1.97300005
454,2324480,198.7011635,12497,,1.599393528,0.748034458,0,2.97300005,23.9195,36.78853109,3,100,0.592263332,0.492361318,-0.024570185,0.0131813,0.140003442,,0.76647449,0.36893015,0,0.97299999,1.524281026,0.861391446,-0.296000012,0.044542115,21,1.02,1,5.862356186,1.435694456,0.219842583,1.05941689,1.04402881,1.531224526,0.859584773,-0.600000024,1.97300005
455,2329600,187.6980452,12525,,1.602385028,0.746154089,0,2.97300005,23.81,36.67174525,3,100,0.581778926,0.485223415,-0.002755927,0.006965171,0.110807125,,0.76760999,0.367743467,0,0.97299999,1.526818526,0.858652309,-0.296000012,0.044542115,21,1.0205,1.025,5.865744591,1.279895663,0.055765171,0.903947592,1.378187505,1.534160026,0.856661368,-0.600000024,1.97300005
456,2334720,191.9461009,12551,,1.610358527,0.736925129,0,2.97300005,23.3725,36.29545073,3,100,0.627337021,0.471200106,0.004559652,0.008541198,0.120387973,,0.77199749,0.364011222,0,0.97299999,1.538739775,0.849420755,-0.295500012,0.047220229,21,1.02,1,5.863957882,1.382608771,-0.085005291,0.668802798,1.585764838,1.545547525,0.847772357,-0.600000024,2.339999914
457,2339840,208.8894502,12576,,1.615394527,0.733612994,0,2.97300005,23.14,36.13439359,3,100,0.662154365,0.491776027,0.016158173,0.006685745,0.136275251,,0.77423999,0.3625133,0,0.97299999,1.542873025,0.845822905,-0.295000012,0.049749372,21,1.022,1.1,5.859420776,1.527457714,0.016063683,0.90929395,1.109145665,1.550140025,0.844037372,-0.600000024,2.339999914
458,2344960,195.6196664,12602,,1.613236527,0.736276638,0,2.97300005,23.154,36.22150306,3,100,0.666590378,0.47986504,0.017295601,0.00761014,0.105352789,,0.77406399,0.36331037,0,0.97299999,1.541866691,0.848056899,-0.295333345,0.047788888,21,1.0205,1.008333333,5.861047268,1.491213799,-0.05783869,1.011769295,2.676233403,1.549264025,0.84609148,-0.600000024,2.339999914
459,2350080,208.0915817,12627,,1.625029027,0.724697647,0,2.97300005,22.556,35.81778698,3,100,0.7001701,0.46669156,0.018193499,0.016902184,0.171906982,,0.77994599,0.359301935,0,0.97299999,1.556074442,0.836955739,-0.294083345,0.056085191,21,1.0215,1.108333333,5.865530968,1.32352972,-0.216814533,0.857102275,0.556375009,1.562846025,0.835117451,-0.600000024,2.339999914
460,2355200,194.114486,12653,,1.620394526,0.724023832,0,2.97300005,22.733,35.96973326,3,100,0.711397582,0.46958632,0.00140195,0.009605112,0.136451806,,0.77820299,0.360756952,0,0.97299999,1.555147691,0.838542406,-0.293583345,0.058218399,21,1.0205,1.058333333,5.868431091,1.204096913,-0.110849462,1.02347374,0.346355552,1.560453024,0.837033784,-0.600000024,2.339999914
461,2360320,190.9016979,12680,,1.620111526,0.724835101,0,2.97300005,22.7965,35.980621,3,100,0.756118819,0.474306031,0.00896208,0.004636441,0.091965015,,0.77763149,0.360817644,0,0.97299999,1.554025941,0.838550647,-0.293583345,0.058218399,21,1.021,1.083333333,5.868748665,1.230135322,-0.266973823,0.80554986,1.763223045,1.559731524,0.836876993,-0.600000024,2.339999914
462,2365440,185.0897515,12708,,1.631557526,0.717551548,0,2.97300005,22.2185,35.51916043,3,100,0.750057831,0.472619832,-0.007413884,0.010966766,0.132779429,,0.78338349,0.356215329,0,0.97299999,1.566844607,0.827846779,-0.293666679,0.057628118,21,1.0205,1.141666667,5.864536285,1.454852581,-0.061210848,0.763498604,0.439092663,1.572783524,0.825421385,-0.600000024,2.339999914
463,2370560,200.4889061,12733,,1.628367525,0.722494874,0,2.97300005,22.4145,35.74256132,3,100,0.722311556,0.482690081,0.003513825,0.004996483,0.097102006,,0.78131949,0.358551274,0,0.97299999,1.560368607,0.834205351,-0.293666679,0.057628118,21,1.022,1.266666667,5.860396385,1.648900747,0.285309136,1.242574811,3.384292275,1.566369523,0.83236272,-0.600000024,2.339999914
464,2375680,204.2236228,12758,,1.619943525,0.729925242,0,2.97300005,22.7465,36.08308797,3,100,0.751545122,0.459609352,0.026306996,0.012258127,0.098747377,,0.77788149,0.362069276,0,0.97299999,1.552128606,0.842123613,-0.293166679,0.059702736,21,1.022,1.266666667,5.863214016,1.533715606,0.203324139,1.12381351,1.486285616,1.558081523,0.839871633,-0.600000024,2.339999914
465,2380800,196.085362,12784,,1.617059525,0.731466481,0,2.97300005,22.8185,36.15926655,3,100,0.745594445,0.466755639,0.009859663,0.0067217,0.089283789,,0.77713349,0.362853712,0,0.97299999,1.550133856,0.845394447,-0.294166679,0.055471464,21,1.02,1.166666667,5.865885258,1.397521853,-0.105331182,0.755229115,0.617291533,1.554633523,0.843978913,-0.600000024,1.989000082
466,2385920,192.4744324,12811,,1.625965524,0.723646616,0,2.97300005,22.467,35.83453517,3,100,0.75831548,0.472438653,0.004396313,0.007160765,0.100299041,,0.78074699,0.359475171,0,0.97299999,1.560156606,0.836403256,-0.294166679,0.055471464,22,1.0195,1.241666667,5.866683483,1.394894004,0.026923699,0.887060583,0.550412639,1.564247022,0.835083307,-0.600000024,1.989000082
467,2391040,191.459216,12838,,1.625438524,0.727529206,0,2.97300005,22.6715,35.95806707,3,100,0.729916158,0.475135832,-0.007402599,0.008671042,0.079383049,,0.77870649,0.360790137,0,0.97299999,1.553759689,0.839951957,-0.294083345,0.056085191,22,1.0225,1.458333333,5.866726398,1.426289916,-0.235449016,0.59260267,1.356392988,1.558706522,0.838900598,-0.600000024,1.97300005
468,2396160,198.1714883,12864,,1.626605023,0.728133218,0,2.97300005,22.6235,35.92280262,3,100,0.71817773,0.46616461,0.003329236,0.004457296,0.082262896,,0.77923849,0.360323836,0,0.97299999,1.554054938,0.840097995,-0.295583345,0.04648708,22,1.0215,1.408333333,5.865276337,1.461159706,0.148471892,1.031651258,0.976797221,1.558838522,0.839818533,-0.600000024,1.97300005
469,2401280,189.2135581,12891,,1.630969023,0.728265347,0,2.97300005,22.4915,35.80319717,3,100,0.753330866,0.432817942,0.006278849,0.00922169,0.125048076,,0.78052649,0.359211687,0,0.97299999,1.554487688,0.839450477,-0.296083345,0.043763173,22,1.0225,1.508333333,5.866535187,1.398983002,0.017883731,0.827907145,0.418186499,1.560126522,0.839319002,-0.600000024,1.97300005
470,2406400,192.5536077,12917,,1.625668523,0.729664445,0,2.97300005,22.83,35.9783421,3,100,0.742029256,0.430564742,0.008217728,0.011551315,0.09600081,,0.77722999,0.36098639,0,0.97299999,1.549286438,0.842791247,-0.295333345,0.047788888,22,1.0235,1.558333333,5.864877224,1.501879811,-0.023816654,0.654679179,0.586949175,1.554780021,0.843304529,-0.600000024,2.493000031
471,2411520,191.0220134,12944,,1.620375023,0.733005507,0,2.97300005,23.0765,36.11135068,3,100,0.728406078,0.454097262,-0.001657817,0.006986043,0.089561454,,0.774811491,0.362354868,0,0.97299999,1.542879771,0.848383934,-0.296250012,0.043138585,22,1.0225,1.425,5.861343861,1.598623872,0.031441178,0.818896353,0.687255976,1.548061521,0.849919075,-0.600000024,2.493000031
472,2416640,196.6605663,12970,,1.611019523,0.740575815,0,2.97300005,23.521,36.47244931,3,100,0.714043203,0.453834923,-0.006566244,0.006080466,0.102596749,,0.770360991,0.365967981,0,0.97299999,1.532652771,0.856467239,-0.295750012,0.045901389,22,1.023,1.4,5.863186836,1.4804039,0.004564349,0.865462005,0.990668901,1.538611021,0.857593118,-0.600000024,2.493000031
473,2421760,205.5258034,12995,,1.620749523,0.732105269,0,2.97300005,23.139,36.07666391,3,100,0.68025026,0.464261129,-0.000162875,0.002403442,0.081931358,,0.774298991,0.361947668,0,0.97299999,1.542018022,0.847795106,-0.296250012,0.043138585,22,1.023,1.4,5.865339756,1.372166395,-0.456828266,0.60512042,1.704904069,1.548049022,0.849369873,-0.600000024,2.493000031
474,2426880,190.4265371,13022,,1.628182023,0.729849612,0,2.97300005,22.834,35.83426355,3,100,0.663110498,0.486062498,-0.01360348,0.005827519,0.11057972,,0.777343991,0.359518662,0,0.97299999,1.548099021,0.841829401,-0.296000012,0.044542115,22,1.0235,1.525,5.862662792,1.423771143,-0.163382336,0.860892653,0.465096075,1.555344021,0.842187886,-0.600000024,2.493000031
475,2432000,209.9279796,13046,,1.626534522,0.730320168,0,2.97300005,22.8915,35.90304622,3,100,0.668935898,0.483891478,-0.000147504,0.005567348,0.082540444,,0.77672649,0.360251232,0,0.97299999,1.546279937,0.842637155,-0.295333345,0.047788888,22,1.026,1.533333333,5.862589836,1.386880279,-0.03375962,0.931752801,0.347136932,1.554176521,0.842506109,-0.600000024,2.493000031
476,2437120,192.8408896,13073,,1.624677523,0.729738016,0,2.97300005,22.795,35.88813139,3,100,0.696123478,0.477070227,0.01029899,0.006582746,0.084058382,,0.77759499,0.360172434,0,0.97299999,1.548817187,0.842634755,-0.295333345,0.050336644,22,1.023,1.383333333,5.861556053,1.403619766,-0.105994202,0.60090971,1.894394793,1.555445021,0.842908446,-0.600000024,2.493000031
477,2442240,194.0967606,13099,,1.632461522,0.723237045,0,2.97300005,22.3725,35.50495379,3,100,0.684236583,0.467098701,0.006870081,0.005912828,0.073766425,,0.78184749,0.35634401,0,0.97299999,1.558371687,0.833882836,-0.295333345,0.050336644,22,1.0225,1.308333333,5.854764938,1.567812681,0.24192445,0.844496369,0.770717014,1.565697521,0.833181214,-0.600000024,2.493000031
478,2447360,192.8551874,13126,,1.634901522,0.720242071,0,2.97300005,22.0805,35.38454493,3,100,0.709588635,0.464863208,0.003892826,0.005165827,0.06342862,,0.78462549,0.355186706,0,0.97299999,1.563929937,0.831151813,-0.295583345,0.04910243,22,1.021,1.183333333,5.85478878,1.564856172,0.310341954,0.858331263,0.498735338,1.570375521,0.829980656,-0.600000024,2.151000023
479,2452480,193.0907588,13152,,1.642139022,0.717017262,0,2.97300005,21.7005,35.13443894,3,100,0.699689996,0.462547815,0.005591337,0.003824286,0.083647968,,0.78834549,0.35270377,0,0.97299999,1.569920187,0.826561131,-0.296083345,0.046531874,22,1.021,1.183333333,5.8547225,1.537579536,0.231389955,0.744396091,0.752700241,1.576995521,0.825312304,-0.600000024,2.151000023
480,2457600,190.6934975,13179,,1.648426022,0.715421288,0,3.86500001,21.316,34.87929391,3,100,0.732031065,0.457835263,0.005666469,0.006559182,0.101052741,,0.79210599,0.350172784,0,0.97299999,1.57667152,0.821295194,-0.296583345,0.043805045,22,1.02,1.116666667,5.851015568,1.5832268,0.124613546,0.874709487,1.115664482,1.58395602,0.8190754,-0.600000024,1.97300005
481,2462720,190.2959971,13206,,1.647727021,0.720166377,0,3.86500001,21.2825,34.94465186,3,100,0.795154315,0.434726366,0.018098915,0.004024178,0.08960803,,0.79235749,0.350819815,0,0.97299999,1.57543227,0.823182347,-0.296833345,0.042373668,22,1.019,1.116666667,5.856140137,1.424392343,0.057984762,0.923018336,0.926968806,1.58335752,0.820244662,-0.600000024,1.97300005
482,2467840,198.6022097,13232,,1.648699022,0.718446612,0,3.86500001,21.1285,34.91123011,3,100,0.802597165,0.432499583,0.004471227,0.003033013,0.093838664,,0.79379349,0.350507751,0,0.97299999,1.57752727,0.822474963,-0.296833345,0.042373668,22,1.019,1.016666667,5.856483936,1.403797626,-0.193895265,0.770492911,0.318382293,1.58544352,0.819504631,-0.600000024,1.97300005
483,2472960,188.0298414,13259,,1.638633522,0.730009836,0,3.86500001,21.578,35.34025914,3,100,0.806060693,0.442964441,0.006264196,0.003287748,0.067786521,,0.78919799,0.354937427,0,0.97299999,1.564274353,0.835550349,-0.297750012,0.037012667,22,1.0175,0.958333333,5.856159687,1.50335753,-0.423832387,0.638089657,1.598984904,1.57214802,0.833498623,-0.600000024,1.97300005
484,2478080,200.2661987,13285,,1.639966022,0.730897114,0,3.86500001,21.4445,35.24156523,3,100,0.789283511,0.442497833,0.002715073,0.003720528,0.065859298,,0.79049949,0.353988886,0,0.97299999,1.566393853,0.834455771,-0.298250012,0.029528588,22,1.016,0.883333333,5.857967854,1.413767099,-0.031061374,0.975655377,1.26605092,1.57469952,0.831266446,-0.600000024,1.97300005
485,2483200,197.1042687,13311,,1.644695022,0.726570125,0,3.86500001,21.218,35.07384319,3,100,0.834111062,0.425310203,0.009039646,0.004956848,0.101646552,,0.79268799,0.352416443,0,0.97299999,1.571087104,0.831385933,-0.298250012,0.029528588,22,1.0165,0.958333333,5.861715794,1.344645619,-0.126200229,0.866865218,0.687438635,1.57868802,0.829049661,-0.600000024,1.97300005
486,2488320,188.1807241,13338,,1.634726022,0.736304197,0,3.86500001,21.668,35.50194045,3,100,0.869500527,0.417351122,0.015406669,0.003030083,0.062664687,,0.78813799,0.356721992,0,0.97299999,1.560028104,0.841418725,-0.298250012,0.029528588,22,1.016,0.933333333,5.859668255,1.496666789,-0.201266795,0.527172148,1.269009353,1.567788021,0.838859108,-0.600000024,1.97300005
487,2493440,199.6808901,13364,,1.626014522,0.746486289,0,3.86500001,22.174,35.85089572,3,100,0.867523468,0.417165118,0.022176235,0.015150456,0.09321416,,0.78313399,0.360241513,0,0.97299999,1.547805603,0.850571375,-0.298500012,0.027345018,22,1.016,0.983333333,5.855507374,1.626897573,0.074850976,0.85254705,1.387472043,1.55643402,0.847627597,-0.600000024,1.97300005
488,2498560,193.0505436,13390,,1.608840021,0.757421146,0,3.86500001,23.049,36.37978283,3,100,0.886298278,0.398443052,0.007547974,0.008824018,0.056228073,,0.77450899,0.365627064,0,0.97299999,1.530560352,0.863776405,-0.298500012,0.027345018,22,1.015,0.933333333,5.85930109,1.549337983,0.181857184,0.914660454,0.925151045,1.538359019,0.861333941,-0.600000024,1.97300005
489,2503680,195.0475163,13416,,1.60019652,0.76402682,0,3.86500001,23.561,36.66163225,3,100,0.901087725,0.407333843,-0.004233793,0.00460148,0.078089721,,0.76945099,0.368553973,0,0.97299999,1.519099852,0.871601286,-0.298500012,0.027345018,22,1.016,0.983333333,5.862033844,1.447513223,-0.099531181,0.576132894,2.095740869,1.527151019,0.869476811,-0.600000024,1.97300005
490,2508800,191.5532951,13443,,1.58940052,0.766220379,0,2.97300005,24.1235,36.9757792,3,100,0.847340766,0.41408481,-0.006623643,0.011648486,0.101795342,,0.76393849,0.371700465,0,0.97299999,1.509849268,0.878228866,-0.298250012,0.029528588,22,1.0155,0.975,5.860549927,1.438757777,0.177409157,0.993845403,0.420797225,1.516438518,0.87732974,-0.600000024,1.97300005
491,2513920,194.2261817,13470,,1.590739519,0.764421533,0,2.97300005,24.163,36.87290917,3,100,0.820871109,0.440621752,-0.015899877,0.007509952,0.09611755,,0.763632991,0.370757413,0,0.97299999,1.509895767,0.876541299,-0.298000012,0.031559468,22,1.017,1.05,5.858210564,1.513127208,-0.120262392,0.752397776,0.242437433,1.516833017,0.875691382,-0.600000024,1.97300005
492,2519040,186.4896853,13497,,1.581735518,0.771145407,0,2.97300005,24.698,37.20304821,3,100,0.819571906,0.42377518,-0.00099652,0.003819082,0.074383828,,0.758317991,0.374123649,0,0.97299999,1.497526016,0.885014078,-0.298000012,0.031559468,22,1.0185,1.125,5.855043411,1.631560802,-0.293737859,0.543821216,1.920869395,1.504568016,0.88479967,-0.600000024,1.97300005
493,2524160,200.2499519,13523,,1.572993018,0.777955309,0,2.963999987,25.173,37.49940094,3,100,0.814388478,0.434246711,-0.00306784,0.006503892,0.10121976,,0.753592991,0.377132963,0,0.97299999,1.488580765,0.891422119,-0.297500012,0.03526684,22,1.018,1.25,5.856289387,1.578062296,-0.023889866,0.818705201,0.863462865,1.495143015,0.890918301,-0.600000024,1.97300005
494,2529280,200.7879369,13548,,1.571899017,0.777372078,0,2.963999987,25.2535,37.49380266,3,100,0.778953862,0.421194239,0.008743049,0.005227895,0.088575207,,0.752868491,0.377049735,0,0.97299999,1.487772932,0.891299695,-0.297583345,0.03427412,22,1.018,1.183333333,5.86101675,1.364165068,0.152963564,0.916072607,0.60402883,1.494418515,0.890554971,-0.600000024,1.97300005
495,2534400,184.3258069,13576,,1.575057517,0.773854888,0,2.963999987,25.089,37.33623011,3,100,0.833011168,0.4477945,-0.002514262,0.003436879,0.055835274,,0.754598991,0.375390407,0,0.97299999,1.492739931,0.886918819,-0.297583345,0.03427412,22,1.0175,1.108333333,5.861615181,1.346449137,-0.0213491,0.650712132,2.760952608,1.499549014,0.885817438,-0.600000024,1.97300005
496,2539520,189.6975914,13603,,1.577467016,0.770096481,0,2.963999987,24.9245,37.21852764,3,100,0.821989241,0.447961871,0.006258388,0.002104032,0.048251405,,0.756229491,0.374237022,0,0.97299999,1.496636431,0.884764825,-0.297833345,0.032416988,22,1.017,1.033333333,5.8584342,1.4863621,0.272741139,1.101124525,1.923611863,1.502779514,0.884218586,-0.600000024,1.97300005
497,2544640,182.7430954,13631,,1.595511517,0.755067089,0,2.963999987,23.943,36.65589654,3,100,0.86007818,0.438157195,0.006543562,0.004248034,0.09144234,,0.76596299,0.368432302,0,0.97299999,1.519188432,0.869505729,-0.297833345,0.032416988,22,1.0165,1.008333333,5.859222889,1.514107108,-0.135547966,0.730654895,0.235310657,1.524363015,0.869411094,-0.600000024,1.97300005
498,2549760,194.5918696,13657,,1.609803518,0.743913768,0,2.963999987,23.142,36.18875289,3,100,0.824790037,0.440716544,0.003744327,0.003885138,0.065607112,,0.77387199,0.363648927,0,0.97299999,1.536752183,0.857172672,-0.297833345,0.032416988,22,1.016,0.983333333,5.862950802,1.396926045,-0.301981896,0.801426768,0.932291929,1.541522017,0.857125175,-0.600000024,1.97300005
